"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
202,"CCLP","CSI Compressco LP","Energy","Oil & Gas Equipment & Services","USA",48.16,,,,0.12,,2.88,,3.62%,,-1.10,49.80%,14.30%,-24.00%,3.70%,11.00%,-247.00%,-30.30%,47.34,30.07,0.60%,23.63%,38.00%,1.18%,0.42%,1.65,-6.60%,-225.20%,4.90%,1.50,1.00,,,36.00%,1.10%,-13.40%,-3.96%,22.72%,30.94%,56.54%,-58.00%,-59.31%,2.09,0.08,7.72%,8.48%,0.71%,17.24%,32.27%,-12.34%,47.27%,-59.69%,216.93%,54.64,-4.78%,0.87%,4.50,76.50,0.55,1.10,-3.96%,42001,11/2/2020 8:30:00 AM,,6/15/2011,,
203,"ATHE","Alterity Therapeutics Limited","Healthcare","Biotechnology","Australia",48.71,,,,,4.14,,,,,-0.69,25.00%,,-5.10%,,,2.90%,,15.36,12.46,18.70%,0.00%,4.30%,18.16%,2.90%,0.16,-92.10%,-117.50%,,3.60,3.60,0.00,0.00,,,,1.40%,-7.64%,-37.23%,142.07%,38.80%,85.90%,1.66,0.15,6.76%,6.45%,-2.37%,-6.10%,8.25%,-59.50%,33.03%,-71.84%,417.86%,46.57,-2.68%,-1.32%,,2295.46,0.06,1.45,-3.97%,130676,,,9/5/2002,1.45,0.00%
204,"PFMT","Performant Financial Corporation","Industrials","Specialty Business Services","USA",51.62,,,,0.32,1.39,3.29,4.20,,,-0.40,-226.00%,,-36.00%,20.00%,-5.10%,124.00%,0.80%,54.68,34.15,31.28%,0.00%,60.20%,-0.71%,0.18%,0.10,-17.10%,-51.30%,-16.70%,0.70,0.70,0.00,1.60,,-12.50%,-13.50%,29.55%,17.07%,50.78%,47.69%,17.09%,-5.88%,-0.82,0.09,17.58%,9.09%,21.98%,-0.09%,21.76%,-54.03%,64.50%,-55.76%,77.78%,62.11,-6.80%,3.00%,3.00,620.74,0.63,0.96,-4.00%,388574,,,8/10/2012,,
205,"NM","Navios Maritime Holdings Inc.","Industrials","Marine Shipping","Monaco",38.14,,,,0.08,,0.37,0.79,,,-19.09,48.30%,,-13.30%,16.00%,-3.10%,,-10.90%,15.96,15.38,23.20%,0.00%,8.40%,-1.76%,0.10%,0.17,-10.10%,,0.80%,0.80,0.70,,,38.70%,,-47.10%,-2.85%,17.73%,35.03%,16.59%,-51.42%,-46.65%,2.57,0.19,6.44%,8.67%,-4.89%,17.94%,18.32%,-22.65%,64.83%,-52.67%,83.54%,52.33,-4.40%,0.40%,1.00,87.31,0.32,2.39,-4.02%,28124,11/23/2020 8:30:00 AM,,1/6/2005,,
206,"CCRC","China Customer Relations Centers, Inc.","Technology","Information Technology Services","China",70.50,5.31,,,0.41,1.07,2.46,7.42,,0.00%,0.71,-18.90%,,44.20%,,32.40%,58.70%,48.00%,18.65,12.01,34.51%,0.00%,0.20%,-2.61%,0.09%,0.04,,,14.80%,3.40,3.40,0.00,0.03,22.40%,,,-24.93%,-24.85%,2.05%,-24.29%,-63.41%,-60.42%,0.50,0.76,36.82%,12.36%,-21.51%,-20.50%,-20.37%,-62.20%,13.17%,-65.61%,13.86%,40.69,-6.90%,3.05%,,299.78,2.02,3.78,-4.06%,604952,,,12/21/2015,,
207,"NAOV","NanoVibronix, Inc.","Healthcare","Medical Devices","USA",16.62,,,,27.70,2.33,5.19,,,,-0.99,-26.10%,,39.60%,,21.20%,46.40%,100.00%,19.31,13.22,0.10%,95.97%,7.20%,10.28%,1.15%,0.04,-218.30%,-418.50%,-417.10%,10.70,10.40,0.00,0.00,26.10%,,,-5.78%,35.67%,4.69%,-64.91%,-71.49%,-71.44%,-0.05,0.12,6.12%,15.95%,-12.19%,9.73%,-44.30%,-65.21%,50.74%,-76.74%,52.12%,47.07,-6.33%,2.24%,2.00,4023.57,0.10,0.81,-4.24%,406449,,,5/28/2015,0.81,0.12%
208,"IGC","India Globalization Capital, Inc.","Industrials","Conglomerates","USA",70.47,,,,54.21,3.07,13.82,,,,-0.21,-60.00%,,9.90%,,-11.90%,-34.80%,-94.40%,41.24,37.28,8.30%,-3.74%,5.00%,9.82%,4.53%,0.49,-28.90%,-31.70%,-28.70%,7.20,3.70,0.02,0.03,9.00%,,,0.00%,18.24%,69.90%,243.14%,184.51%,177.78%,5.20,0.20,8.95%,13.27%,-4.46%,16.92%,83.06%,-34.21%,59.09%,-61.11%,565.40%,52.20,0.00%,-4.37%,,3436.62,0.25,1.75,-4.37%,851397,,,4/13/2006,1.77,1.14%
209,"CPHI","China Pharma Holdings, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","China",19.78,,,,1.80,2.49,65.95,,,,-0.47,-92.60%,,12.10%,10.00%,-13.20%,-44.10%,0.00%,43.58,21.94,0.30%,0.00%,3.00%,7.80%,0.71%,0.27,-91.70%,-240.90%,-149.00%,0.40,0.10,0.11,0.62,15.30%,,,1.89%,-17.89%,18.07%,-31.48%,94.57%,88.98%,0.43,0.04,6.79%,9.73%,-1.75%,2.94%,-4.96%,-25.17%,20.95%,-68.04%,98.89%,51.05,-6.67%,2.35%,2.00,588.05,0.36,0.45,-4.48%,213641,,,4/17/2002,0.47,5.99%
210,"GLMD","Galmed Pharmaceuticals Ltd.","Healthcare","Biotechnology","Israel",74.70,,,,,1.43,1.28,,,,-1.27,-78.30%,-16.30%,-1.90%,20.00%,,-51.90%,,21.27,17.62,17.32%,0.00%,32.60%,-10.46%,0.21%,0.35,-39.30%,-43.30%,,9.80,9.80,0.00,0.00,,,,10.77%,-5.76%,0.56%,-28.00%,-38.57%,-37.72%,2.34,0.30,8.65%,8.67%,-2.19%,3.58%,-14.32%,-16.67%,21.62%,-49.93%,21.62%,49.72,-4.76%,0.00%,1.80,103.05,0.73,3.60,-4.76%,75391,11/12/2020 8:30:00 AM,,3/13/2014,,
211,"QUIK","QuickLogic Corporation","Technology","Semiconductors","USA",37.60,,,,4.18,2.82,1.52,,,,-1.28,6.90%,72.20%,9.40%,20.00%,-18.00%,63.50%,-18.20%,11.02,10.91,0.30%,0.00%,26.10%,-1.57%,0.45%,0.69,-33.40%,-83.60%,-53.10%,1.60,1.40,0.04,1.14,54.50%,,,15.56%,29.54%,16.67%,15.19%,-17.83%,-39.33%,1.95,0.26,13.67%,7.40%,11.79%,19.34%,4.94%,-20.53%,44.44%,-58.73%,71.93%,59.15,-5.70%,0.26%,2.00,70.04,1.05,3.64,-5.45%,73557,11/4/2020 4:30:00 PM,5.00,10/15/1999,3.63,-0.27%
212,"CATB","Catabasis Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",44.17,,,,,0.89,,,,,-2.14,54.10%,65.70%,31.70%,,,0.20%,,20.08,20.06,0.13%,0.00%,51.00%,2.84%,2.34%,0.09,-65.00%,-73.70%,,8.00,8.00,0.00,0.00,,,,6.64%,54.11%,-64.23%,-68.09%,-61.60%,-61.93%,2.17,0.22,11.47%,13.85%,14.21%,-7.62%,-56.16%,-65.17%,80.00%,-73.81%,80.00%,53.98,-7.79%,2.52%,3.00,5031.77,0.26,2.25,-5.46%,1320956,,,6/25/2015,2.28,1.33%
213,"UAMY","United States Antimony Corporation","Basic Materials","Other Industrial Metals & Mining","USA",35.45,,,,5.81,3.93,20.85,,,,-0.05,-545.30%,,-16.20%,,-5.20%,-63.60%,-44.40%,73.24,59.85,0.50%,-44.26%,4.50%,40.02%,0.77%,0.13,-25.90%,-42.20%,-42.10%,0.70,0.50,0.06,0.08,-10.70%,-59.40%,-58.10%,11.28%,17.88%,57.17%,-7.91%,17.88%,22.47%,0.94,0.06,14.83%,12.21%,9.83%,18.70%,16.17%,-13.94%,52.10%,-35.80%,114.81%,56.87,-7.55%,2.00%,,3611.79,0.38,0.47,-5.70%,1368734,,,2/10/1997,0.49,3.92%
214,"KERN","Akerna Corp.","Healthcare","Health Information Services","USA",72.97,,,,5.57,1.36,5.10,,,,-1.38,36.20%,38.60%,,,,-57.70%,15.60%,14.06,11.46,1.50%,0.00%,9.30%,21.06%,6.42%,0.44,-34.20%,-57.90%,-35.90%,1.00,1.00,0.15,0.42,50.00%,,,-6.74%,-2.17%,0.00%,-59.60%,-59.04%,-57.30%,,0.39,8.68%,12.15%,-4.40%,3.35%,-39.16%,-26.38%,65.90%,-68.67%,65.90%,48.78,-6.74%,0.78%,2.00,1686.83,0.22,3.60,-6.01%,369937,9/24/2020 8:30:00 AM,,2/26/2018,3.65,1.39%
215,"VERB","Verb Technology Company, Inc.","Technology","Software - Application","USA",85.85,,,,8.25,3.70,8.02,,,,-0.84,35.80%,22.00%,16.00%,,,-32.00%,0.00%,41.22,39.52,13.10%,0.00%,5.80%,491.62%,0.25%,0.15,-75.40%,-183.30%,-113.50%,0.80,0.80,0.07,0.21,53.50%,,,16.67%,81.48%,81.48%,76.58%,46.27%,26.45%,0.94,0.17,15.52%,10.64%,39.89%,59.09%,60.30%,-10.91%,90.29%,-25.76%,117.78%,73.41,-6.22%,0.00%,1.70,674.26,1.71,1.96,-6.22%,1151379,11/16/2020 4:30:00 PM,3.05,11/19/2014,1.96,0.00%
216,"RWLK","ReWalk Robotics Ltd.","Healthcare","Medical Devices","Israel",31.74,,,,7.21,1.82,1.75,,,,-1.26,81.70%,45.80%,44.20%,,4.30%,62.00%,-41.70%,18.88,18.31,4.50%,0.00%,13.20%,72.75%,5.54%,0.78,-55.20%,-103.60%,-79.40%,3.00,2.60,0.01,0.21,57.50%,,,9.46%,22.73%,50.95%,-10.50%,-26.03%,-25.00%,3.67,0.15,12.04%,11.00%,18.42%,27.92%,36.26%,-11.48%,62.00%,-40.22%,295.12%,64.20,-10.00%,3.45%,2.00,1298.56,1.18,1.62,-6.90%,1535238,11/10/2020 8:30:00 AM,2.50,9/12/2014,1.64,1.23%
217,"REPH","Recro Pharma, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",72.81,,,,0.98,,,,,,-0.88,105.30%,40.00%,15.70%,,,-146.30%,-23.70%,23.64,23.31,1.10%,-8.50%,76.70%,-4.81%,3.65%,0.98,-23.40%,205.00%,22.80%,3.90,3.20,,,28.50%,-0.90%,-34.10%,-2.60%,29.31%,44.23%,-34.78%,-83.66%,-83.63%,1.25,0.32,9.41%,12.67%,12.12%,36.57%,-27.99%,-30.72%,101.34%,-84.38%,101.34%,58.23,-6.54%,-0.93%,1.00,866.09,0.65,3.00,-7.41%,559740,11/9/2020 8:30:00 AM,,3/7/2014,,
218,"POAI","Predictive Oncology Inc.","Healthcare","Medical Instruments & Supplies","USA",12.57,,,,9.67,0.88,5.03,,,,-5.41,12.90%,,58.70%,,8.20%,65.20%,0.00%,17.68,16.16,9.30%,0.39%,2.20%,-64.64%,1.95%,0.44,-114.60%,-252.30%,-145.20%,0.30,0.30,0.00,0.48,62.90%,,,2.14%,4.01%,-17.07%,-59.89%,-74.28%,-72.80%,1.66,0.07,14.46%,10.26%,-1.25%,-1.77%,-42.04%,-22.84%,12.68%,-86.61%,12.68%,49.17,-9.03%,1.48%,,722.75,2.12,0.71,-7.69%,1529491,,,4/9/2010,,
219,"GEN","Genesis Healthcare, Inc.","Healthcare","Medical Care Facilities","USA",87.30,,,,0.02,,0.36,0.44,,,-0.66,103.80%,-153.00%,15.10%,10.00%,-0.90%,-299.90%,-16.50%,113.15,63.80,0.30%,0.00%,22.80%,-7.86%,1.15%,0.56,-1.40%,8.20%,20.10%,0.90,0.90,,,,0.60%,-1.50%,4.13%,5.89%,-6.79%,-21.71%,-67.32%,-66.92%,1.66,0.05,11.96%,9.09%,2.00%,8.95%,-21.97%,-21.37%,35.29%,-70.83%,35.29%,53.01,-8.05%,0.22%,3.00,1309.23,0.88,0.54,-7.85%,1150165,11/9/2020 4:30:00 PM,,5/15/2007,0.55,1.38%
220,"DTEA","DAVIDsTEA Inc.","Consumer Defensive","Packaged Foods","Canada",65.48,,,,0.54,,3.81,19.26,,,-1.04,8.50%,,-38.10%,,6.70%,230.10%,-33.70%,26.22,14.20,45.87%,0.00%,1.70%,-58.77%,0.91%,0.29,-34.80%,569.60%,-22.20%,0.90,0.50,,,47.00%,-20.60%,-22.20%,-0.76%,77.55%,175.29%,158.42%,75.17%,78.77%,3.36,0.30,15.09%,15.46%,26.55%,70.10%,152.84%,-19.69%,156.56%,-19.69%,728.57%,63.85,-10.62%,1.04%,,450.06,0.70,2.61,-9.69%,312820,12/15/2020 4:30:00 PM,,6/5/2015,,
221,"FTFT","Future FinTech Group Inc.","Technology","Software - Application","China",80.59,,,,161.17,2.98,80.59,,,0.00%,-0.43,94.70%,,-16.90%,15.00%,-60.50%,-266.30%,-87.20%,35.18,18.19,56.98%,0.00%,0.50%,59.21%,1.15%,0.38,484.20%,,14.20%,1.50,1.50,0.00,0.09,78.40%,,,-22.92%,-13.55%,-4.64%,69.72%,320.36%,311.02%,2.42,0.33,8.81%,16.19%,-24.58%,-17.96%,2.74%,-45.27%,-2.63%,-50.53%,340.48%,39.85,-5.13%,-14.10%,3.00,554.67,2.91,1.85,-18.50%,1615139,,4.00,4/15/2003,1.92,3.78%
